Kraj,Okres,Hlasy,Procenta,KandidatkaNazev,KandidatkaCislo,URL
8,5202,1267,3.05,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,249,0.60,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,968,2.33,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,1739,4.19,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,259,0.62,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,425,1.02,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,318,0.76,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,7757,18.71,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5203,244,0.42,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,7646,13.34,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,38,0.06,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,5198,9.07,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,10886,19.00,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,2045,3.56,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,29,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,10084,17.60,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,39,0.06,EVROPSKÝ STŘED,16,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,3558,6.21,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,426,0.74,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,1291,2.25,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,1975,3.44,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,459,0.80,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,1002,1.74,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,501,0.87,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5203,11869,20.71,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5203
8,5204,115,0.28,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,5026,12.25,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,22,0.05,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,4933,12.03,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,8370,20.41,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,1549,3.77,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,31,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,6705,16.35,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,36,0.08,EVROPSKÝ STŘED,16,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,2083,5.08,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,273,0.66,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,988,2.40,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,1566,3.81,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,347,0.84,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,630,1.53,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,365,0.89,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5204,7960,19.41,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5204
8,5205,147,0.24,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,7939,13.10,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,84,0.13,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,6523,10.77,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,12056,19.90,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,2270,3.74,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,45,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,10367,17.11,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,19,0.03,EVROPSKÝ STŘED,16,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,1514,2.49,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,457,0.75,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,1845,3.04,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,2128,3.51,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,543,0.89,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,928,1.53,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,569,0.93,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
8,5205,13127,21.67,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5205
9,5301,101,0.18,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,5934,10.86,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,45,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,7012,12.83,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,12492,22.87,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,3471,6.35,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,49,0.08,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,7262,13.29,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,3316,6.07,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,243,0.44,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,888,1.62,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,2028,3.71,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,443,0.81,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,629,1.15,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,546,0.99,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5301,10154,18.59,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5301
9,5302,212,0.24,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,10456,11.94,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,58,0.06,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,9065,10.35,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,18172,20.76,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,4978,5.68,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,48,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,15236,17.40,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,2843,3.24,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,467,0.53,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,1808,2.06,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,3002,3.42,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,833,0.95,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,891,1.01,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,672,0.76,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5302,18783,21.46,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5302
9,5303,126,0.23,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,5773,10.81,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,46,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,6927,12.98,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,13082,24.51,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,2577,4.82,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,53,0.09,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,6660,12.48,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,4371,8.19,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,304,0.56,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,981,1.83,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,1702,3.18,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,424,0.79,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,550,1.03,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,374,0.70,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5303,9414,17.64,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5303
9,5304,190,0.25,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,9102,12.40,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,62,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,7157,9.75,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,15294,20.84,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,3047,4.15,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,81,0.11,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,12400,16.90,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,5432,7.40,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,437,0.59,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,1346,1.83,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,2825,3.85,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,786,1.07,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,763,1.04,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,571,0.77,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
9,5304,13869,18.90,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=9&xnumnuts=5304
10,6101,106,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,4773,9.36,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,22,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,7308,14.34,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,12410,24.35,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,2427,4.76,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,38,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,6889,13.52,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,3006,5.89,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,258,0.50,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,1065,2.09,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,1747,3.42,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,474,0.93,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,451,0.88,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,452,0.88,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6101,9526,18.69,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6101
10,6102,118,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,6059,10.48,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,53,0.09,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,7417,12.83,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,12172,21.05,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,3588,6.20,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,35,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,9523,16.47,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,3497,6.04,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,265,0.45,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,1280,2.21,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,1590,2.75,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,522,0.90,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,558,0.96,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,717,1.24,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6102,10412,18.01,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6102
10,6103,100,0.25,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,4009,10.32,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,18,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,5262,13.55,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,9060,23.34,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,1783,4.59,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,19,0.04,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,5541,14.27,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,2313,5.95,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,207,0.53,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,572,1.47,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,1415,3.64,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,354,0.91,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,313,0.80,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,290,0.74,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6103,7555,19.46,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6103
10,6104,110,0.18,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,5865,9.92,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,22,0.03,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,9025,15.27,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,14096,23.86,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,3022,5.11,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,42,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,8751,14.81,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,4566,7.72,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,428,0.72,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,809,1.36,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,2017,3.41,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,553,0.93,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,513,0.86,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,398,0.67,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6104,8854,14.98,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6104
10,6105,130,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6105
10,6105,6145,9.56,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6105
10,6105,17,0.02,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=10&xnumnuts=6105
